entity_kind,entity,rank_or_class,param,from_version,to_version,from_value,to_value,abs_delta,pct_delta
species,Manduca sexta,Insecta,effort_price_elasticity,0.4.0,0.5.0,-1.076635,-1.181234,0.104599,0.097154
species,Manduca sexta,Insecta,cooperation_propensity,0.4.0,0.5.0,0.514676,0.373026,0.14165,0.275222
species,Manduca sexta,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.607098,0.504385,0.102713,0.169187
species,Manduca sexta,Insecta,punishment_propensity,0.4.0,0.5.0,0.539691,0.400982,0.138709,0.257016
species,Manduca sexta,Insecta,tokenization_capacity,0.4.0,0.5.0,0.533303,0.373549,0.159754,0.299556
species,Odocoileus virginianus,Mammalia,risk_preference,0.4.0,0.5.0,0.944753,0.987745,0.042992,0.045506
species,Odocoileus virginianus,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.492379,0.437164,0.055215,0.112139
species,Odocoileus virginianus,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-0.971587,-1.039975,0.068388,0.070388
species,Odocoileus virginianus,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.665737,0.594013,0.071724,0.107736
species,Odocoileus virginianus,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.667651,0.680539,0.012888,0.019303
species,Odocoileus virginianus,Mammalia,punishment_propensity,0.4.0,0.5.0,0.586891,0.530429,0.056462,0.096205
species,Odocoileus virginianus,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.751749,0.714237,0.037512,0.0499
species,Oncorhynchus mykiss,Actinopterygii,risk_preference,0.4.0,0.5.0,1.038101,1.076577,0.038476,0.037064
species,Oncorhynchus mykiss,Actinopterygii,temporal_discount_rate,0.4.0,0.5.0,0.583555,0.492411,0.091144,0.156188
species,Oncorhynchus mykiss,Actinopterygii,effort_price_elasticity,0.4.0,0.5.0,-1.304714,-1.332354,0.02764,0.021185
species,Oncorhynchus mykiss,Actinopterygii,cooperation_propensity,0.4.0,0.5.0,0.50498,0.442938,0.062042,0.12286
species,Oncorhynchus mykiss,Actinopterygii,inequity_sensitivity,0.4.0,0.5.0,0.577465,0.54477,0.032695,0.056618
species,Oncorhynchus mykiss,Actinopterygii,punishment_propensity,0.4.0,0.5.0,0.477809,0.419209,0.0586,0.122643
species,Oncorhynchus mykiss,Actinopterygii,tokenization_capacity,0.4.0,0.5.0,0.437562,0.393076,0.044486,0.101668
species,Oreochromis niloticus,Actinopterygii,risk_preference,0.4.0,0.5.0,1.01948,0.921186,0.098294,0.096416
species,Oreochromis niloticus,Actinopterygii,temporal_discount_rate,0.4.0,0.5.0,0.629535,0.634655,0.00512,0.008133
species,Oreochromis niloticus,Actinopterygii,effort_price_elasticity,0.4.0,0.5.0,-1.115472,-0.902982,0.21249,0.190493
species,Oreochromis niloticus,Actinopterygii,cooperation_propensity,0.4.0,0.5.0,0.537245,0.591537,0.054292,0.101056
species,Oreochromis niloticus,Actinopterygii,inequity_sensitivity,0.4.0,0.5.0,0.58917,0.566887,0.022283,0.037821
species,Oreochromis niloticus,Actinopterygii,punishment_propensity,0.4.0,0.5.0,0.493996,0.487317,0.006679,0.01352
species,Oreochromis niloticus,Actinopterygii,tokenization_capacity,0.4.0,0.5.0,0.453634,0.469857,0.016223,0.035762
species,Phoca vitulina,Mammalia,risk_preference,0.4.0,0.5.0,0.945494,0.971158,0.025664,0.027143
species,Phoca vitulina,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.482553,0.32221,0.160343,0.332281
species,Phoca vitulina,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-1.094523,-1.217338,0.122815,0.112209
species,Phoca vitulina,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.663779,0.433974,0.229805,0.346207
species,Phoca vitulina,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.664386,0.467015,0.197371,0.297073
species,Phoca vitulina,Mammalia,punishment_propensity,0.4.0,0.5.0,0.585173,0.398225,0.186948,0.319475
species,Phoca vitulina,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.754181,0.54097,0.213211,0.282705
species,Pica pica,Aves,risk_preference,0.4.0,0.5.0,0.991498,1.007884,0.016386,0.016527
species,Pica pica,Aves,temporal_discount_rate,0.4.0,0.5.0,0.488882,0.490575,0.001693,0.003463
species,Pica pica,Aves,effort_price_elasticity,0.4.0,0.5.0,-0.760841,-0.758265,0.002576,0.003386
species,Pica pica,Aves,cooperation_propensity,0.4.0,0.5.0,0.656961,0.711035,0.054074,0.082309
species,Pica pica,Aves,inequity_sensitivity,0.4.0,0.5.0,0.666514,0.720288,0.053774,0.080679
species,Pica pica,Aves,punishment_propensity,0.4.0,0.5.0,0.577995,0.600024,0.022029,0.038113
species,Pica pica,Aves,tokenization_capacity,0.4.0,0.5.0,0.761076,0.798239,0.037163,0.04883
species,Psittacus erithacus,Aves,risk_preference,0.4.0,0.5.0,0.971866,0.897685,0.074181,0.076328
species,Psittacus erithacus,Aves,temporal_discount_rate,0.4.0,0.5.0,0.491057,0.484362,0.006695,0.013634
species,Psittacus erithacus,Aves,effort_price_elasticity,0.4.0,0.5.0,-0.705655,-0.641374,0.064281,0.091094
species,Psittacus erithacus,Aves,cooperation_propensity,0.4.0,0.5.0,0.652685,0.818277,0.165592,0.253709
species,Psittacus erithacus,Aves,inequity_sensitivity,0.4.0,0.5.0,0.664565,0.772923,0.108358,0.163051
species,Psittacus erithacus,Aves,punishment_propensity,0.4.0,0.5.0,0.579002,0.653392,0.07439,0.12848
species,Psittacus erithacus,Aves,tokenization_capacity,0.4.0,0.5.0,0.748386,0.850047,0.101661,0.13584
species,Salmo salar,Actinopterygii,risk_preference,0.4.0,0.5.0,1.037491,1.079138,0.041647,0.040142
species,Salmo salar,Actinopterygii,temporal_discount_rate,0.4.0,0.5.0,0.584826,0.488854,0.095972,0.164104
species,Salmo salar,Actinopterygii,effort_price_elasticity,0.4.0,0.5.0,-1.305457,-1.335789,0.030332,0.023235
species,Salmo salar,Actinopterygii,cooperation_propensity,0.4.0,0.5.0,0.504985,0.440695,0.06429,0.127311
species,Salmo salar,Actinopterygii,inequity_sensitivity,0.4.0,0.5.0,0.578338,0.543982,0.034356,0.059405
species,Salmo salar,Actinopterygii,punishment_propensity,0.4.0,0.5.0,0.478055,0.417549,0.060506,0.126567
species,Salmo salar,Actinopterygii,tokenization_capacity,0.4.0,0.5.0,0.438203,0.39126,0.046943,0.107126
species,Solenopsis invicta,Insecta,risk_preference,0.4.0,0.5.0,0.999519,0.8982,0.101319,0.101368
species,Solenopsis invicta,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.848595,0.863124,0.014529,0.017121
species,Solenopsis invicta,Insecta,effort_price_elasticity,0.4.0,0.5.0,-0.444434,-0.359542,0.084892,0.191011
species,Solenopsis invicta,Insecta,cooperation_propensity,0.4.0,0.5.0,0.569413,0.859192,0.289779,0.508908
species,Solenopsis invicta,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.645133,0.756801,0.111668,0.173093
species,Solenopsis invicta,Insecta,punishment_propensity,0.4.0,0.5.0,0.542432,0.640601,0.098169,0.180979
species,Solenopsis invicta,Insecta,tokenization_capacity,0.4.0,0.5.0,0.572837,0.657238,0.084401,0.147339
species,Struthio camelus,Aves,risk_preference,0.4.0,0.5.0,0.996262,1.016082,0.01982,0.019894
species,Struthio camelus,Aves,temporal_discount_rate,0.4.0,0.5.0,0.477472,0.300456,0.177016,0.370736
species,Struthio camelus,Aves,effort_price_elasticity,0.4.0,0.5.0,-1.115723,-1.222213,0.10649,0.095445
species,Struthio camelus,Aves,cooperation_propensity,0.4.0,0.5.0,0.621112,0.526414,0.094698,0.152465
species,Struthio camelus,Aves,inequity_sensitivity,0.4.0,0.5.0,0.647179,0.631996,0.015183,0.02346
species,Struthio camelus,Aves,punishment_propensity,0.4.0,0.5.0,0.559524,0.489489,0.070035,0.125169
species,Struthio camelus,Aves,tokenization_capacity,0.4.0,0.5.0,0.738079,0.689115,0.048964,0.06634
species,Sus scrofa,Mammalia,risk_preference,0.4.0,0.5.0,0.946569,0.972133,0.025564,0.027007
species,Sus scrofa,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.492082,0.432781,0.059301,0.12051
species,Sus scrofa,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-0.887524,-0.89018,0.002656,0.002993
species,Sus scrofa,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.672671,0.701411,0.02874,0.042725
species,Sus scrofa,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.671069,0.737607,0.066538,0.099152
species,Sus scrofa,Mammalia,punishment_propensity,0.4.0,0.5.0,0.591015,0.601918,0.010903,0.018448
species,Sus scrofa,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.754338,0.787954,0.033616,0.044564
species,Xiphophorus maculatus,Actinopterygii,risk_preference,0.4.0,0.5.0,1.037168,1.075931,0.038763,0.037374
species,Xiphophorus maculatus,Actinopterygii,temporal_discount_rate,0.4.0,0.5.0,0.694769,0.747913,0.053144,0.076492
species,Xiphophorus maculatus,Actinopterygii,effort_price_elasticity,0.4.0,0.5.0,-1.032742,-1.027428,0.005314,0.005146
species,Xiphophorus maculatus,Actinopterygii,cooperation_propensity,0.4.0,0.5.0,0.534055,0.535425,0.00137,0.002565
species,Xiphophorus maculatus,Actinopterygii,inequity_sensitivity,0.4.0,0.5.0,0.579701,0.552257,0.027444,0.047342
species,Xiphophorus maculatus,Actinopterygii,punishment_propensity,0.4.0,0.5.0,0.488234,0.465084,0.02315,0.047416
species,Xiphophorus maculatus,Actinopterygii,tokenization_capacity,0.4.0,0.5.0,0.452307,0.449768,0.002539,0.005613
